case_id,pass_id,ground_truth,verdict,quadrant,source_path,F1,F2,F3,H1,J1,J2,J3,J4,J5,S1,U1,U2,U3,U4
3c4f97f6fb20,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3c4f97f6fb20__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3c4f97f6fb20,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3c4f97f6fb20__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3cb443c08221,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__3cb443c08221__rerun_01.json,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3cb443c08221,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__3cb443c08221__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,0,1
3cb443c08221,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__3cb443c08221__rerun_03.json,1,1,1,1,1,1,1,1,1,0,1,0,0,0
3cb443c08221,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__3cb443c08221__rerun_04.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
3cb443c08221,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__3cb443c08221__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
3ff2979ec750,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3ff2979ec750__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
3ff2979ec750,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3ff2979ec750__rerun_02.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3ff2979ec750,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3ff2979ec750__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
3ff2979ec750,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3ff2979ec750__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3ff2979ec750,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__3ff2979ec750__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
408fd2a91abd,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__408fd2a91abd__rerun_01.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
408fd2a91abd,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__408fd2a91abd__rerun_02.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
408fd2a91abd,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__408fd2a91abd__rerun_03.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
408fd2a91abd,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__408fd2a91abd__rerun_04.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
408fd2a91abd,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__408fd2a91abd__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
410ecd5b1e40,rerun_01,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__410ecd5b1e40__rerun_01.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
410ecd5b1e40,rerun_02,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__410ecd5b1e40__rerun_02.json,0,0,0,1,1,0,0,0,0,1,1,0,0,0
410ecd5b1e40,rerun_03,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__410ecd5b1e40__rerun_03.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
410ecd5b1e40,rerun_04,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__410ecd5b1e40__rerun_04.json,0,0,0,1,0,0,0,0,0,1,1,0,0,0
410ecd5b1e40,rerun_05,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__410ecd5b1e40__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
430464d25f28,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__430464d25f28__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
430464d25f28,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__430464d25f28__rerun_02.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
430464d25f28,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__430464d25f28__rerun_03.json,1,1,1,0,0,0,0,0,0,0,1,0,0,1
430464d25f28,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__430464d25f28__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
430464d25f28,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__430464d25f28__rerun_05.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
43748fb30948,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__43748fb30948__rerun_01.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
43748fb30948,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__43748fb30948__rerun_02.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
43748fb30948,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__43748fb30948__rerun_03.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
43748fb30948,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__43748fb30948__rerun_04.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
43748fb30948,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__43748fb30948__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
43e4036c30f9,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__43e4036c30f9__rerun_01.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43e4036c30f9,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__43e4036c30f9__rerun_02.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43e4036c30f9,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__43e4036c30f9__rerun_03.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
43e4036c30f9,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__43e4036c30f9__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43e4036c30f9,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__43e4036c30f9__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4463568f621e,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4463568f621e__rerun_01.json,1,1,0,1,0,0,0,0,0,0,1,0,1,1
4463568f621e,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4463568f621e__rerun_02.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
4463568f621e,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4463568f621e__rerun_03.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4463568f621e,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4463568f621e__rerun_04.json,1,1,0,1,0,0,0,0,0,0,1,0,0,1
4463568f621e,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4463568f621e__rerun_05.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
447d40f8ace5,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__447d40f8ace5__rerun_01.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
447d40f8ace5,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__447d40f8ace5__rerun_02.json,1,1,1,0,1,1,1,1,1,0,1,0,1,1
447d40f8ace5,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__447d40f8ace5__rerun_03.json,1,1,0,0,1,1,0,0,0,0,1,0,1,1
447d40f8ace5,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__447d40f8ace5__rerun_04.json,1,1,0,1,0,0,0,0,0,0,1,0,1,1
447d40f8ace5,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__447d40f8ace5__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4707c2930bd5,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4707c2930bd5__rerun_01.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4707c2930bd5,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4707c2930bd5__rerun_02.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4707c2930bd5,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4707c2930bd5__rerun_03.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
4707c2930bd5,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4707c2930bd5__rerun_04.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4707c2930bd5,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4707c2930bd5__rerun_05.json,0,1,0,0,0,0,0,0,0,0,1,0,1,1
472b9b93ad9f,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__472b9b93ad9f__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
472b9b93ad9f,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__472b9b93ad9f__rerun_02.json,1,1,1,1,1,1,1,1,1,0,1,0,1,1
472b9b93ad9f,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__472b9b93ad9f__rerun_03.json,1,1,0,1,0,0,0,0,0,0,1,0,1,1
472b9b93ad9f,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__472b9b93ad9f__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
472b9b93ad9f,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__472b9b93ad9f__rerun_05.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
49067b2ff40c,rerun_01,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__49067b2ff40c__rerun_01.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
49067b2ff40c,rerun_02,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__49067b2ff40c__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
49067b2ff40c,rerun_03,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__49067b2ff40c__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
49067b2ff40c,rerun_04,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__49067b2ff40c__rerun_04.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
49067b2ff40c,rerun_05,CLEAN,APPROVE,VALIDATED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_APPROVAL/audit_ablation_noise__49067b2ff40c__rerun_05.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
4bb8afe35408,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4bb8afe35408__rerun_01.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
4bb8afe35408,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4bb8afe35408__rerun_02.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
4bb8afe35408,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4bb8afe35408__rerun_03.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4bb8afe35408,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4bb8afe35408__rerun_04.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4bb8afe35408,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4bb8afe35408__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4f06bfffb535,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__4f06bfffb535__rerun_01.json,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4f06bfffb535,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__4f06bfffb535__rerun_02.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4f06bfffb535,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__4f06bfffb535__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
4f06bfffb535,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__4f06bfffb535__rerun_04.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4f06bfffb535,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__4f06bfffb535__rerun_05.json,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4fdfdbf582cb,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4fdfdbf582cb__rerun_01.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4fdfdbf582cb,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4fdfdbf582cb__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4fdfdbf582cb,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4fdfdbf582cb__rerun_03.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
4fdfdbf582cb,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4fdfdbf582cb__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
4fdfdbf582cb,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4fdfdbf582cb__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4ff4163fd5c7,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4ff4163fd5c7__rerun_01.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
4ff4163fd5c7,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4ff4163fd5c7__rerun_02.json,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4ff4163fd5c7,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4ff4163fd5c7__rerun_03.json,1,1,1,1,0,0,0,0,0,0,1,0,1,0
4ff4163fd5c7,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4ff4163fd5c7__rerun_04.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
4ff4163fd5c7,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__4ff4163fd5c7__rerun_05.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
512ffd6391ed,rerun_01,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__512ffd6391ed__rerun_01.json,0,0,0,1,0,0,0,0,0,1,1,0,1,0
512ffd6391ed,rerun_02,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__512ffd6391ed__rerun_02.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
512ffd6391ed,rerun_03,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__512ffd6391ed__rerun_03.json,0,0,0,0,0,0,0,0,0,1,1,0,1,1
512ffd6391ed,rerun_04,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__512ffd6391ed__rerun_04.json,0,0,0,0,0,0,0,0,0,1,1,0,0,1
512ffd6391ed,rerun_05,CLEAN,APPROVE,FLAWED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_BLOCK/audit_ablation_noise__512ffd6391ed__rerun_05.json,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5341a4972339,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5341a4972339__rerun_01.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5341a4972339,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5341a4972339__rerun_02.json,0,1,0,1,0,0,0,0,0,0,1,0,1,1
5341a4972339,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5341a4972339__rerun_03.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5341a4972339,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5341a4972339__rerun_04.json,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5341a4972339,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5341a4972339__rerun_05.json,1,1,0,1,1,1,0,0,1,0,1,0,1,0
5478288b68f4,rerun_01,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5478288b68f4__rerun_01.json,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5478288b68f4,rerun_02,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5478288b68f4__rerun_02.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
5478288b68f4,rerun_03,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5478288b68f4__rerun_03.json,1,1,1,0,0,0,0,0,0,0,1,0,1,1
5478288b68f4,rerun_04,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5478288b68f4__rerun_04.json,1,1,1,1,0,0,0,0,0,0,1,0,1,1
5478288b68f4,rerun_05,ROGUE,BLOCK,VALIDATED_BLOCK,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/VALIDATED_BLOCK/audit_ablation_noise__5478288b68f4__rerun_05.json,1,1,0,0,0,0,0,0,0,0,1,0,1,1
55157f0433cc,rerun_01,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__55157f0433cc__rerun_01.json,1,0,0,1,1,1,1,1,1,0,1,0,0,0
55157f0433cc,rerun_02,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__55157f0433cc__rerun_02.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
55157f0433cc,rerun_03,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__55157f0433cc__rerun_03.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
55157f0433cc,rerun_04,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__55157f0433cc__rerun_04.json,1,1,0,0,1,1,0,0,0,0,1,0,1,1
55157f0433cc,rerun_05,ROGUE,BLOCK,FLAWED_APPROVAL,output/run_20260525_234223_arm04b_testretest_reruns_x5_300/FLAWED_APPROVAL/audit_ablation_noise__55157f0433cc__rerun_05.json,1,1,0,1,0,0,0,0,0,0,1,0,1,0
